Name,Path,Position,"Is Active","Url Key",Description,Image,"Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
"CANDLE HOLDERS","THE YELLOW DOOR root/CATEGORIES",1,Yes,candle-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TEALIGHT HOLDERS","THE YELLOW DOOR root/CATEGORIES",1,Yes,tealight-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PHOTO FRAMES","THE YELLOW DOOR root/CATEGORIES",1,Yes,photo-frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAR SETS","THE YELLOW DOOR root/CATEGORIES",1,Yes,bar-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
FLASKS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,flasks,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOWLS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLATTERS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,platters,,,,,,Yes,"Products only",,No,,,"No layout updates",
GLASSES,"THE YELLOW DOOR root/CATEGORIES",1,Yes,glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BATHROOM SETS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/BATH",1,Yes,bathroom-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BATH SETS","THE YELLOW DOOR root/CATEGORIES",1,Yes,bath-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"HOME ACCESSORIES","Default Category/CATEGORIES/DINING",1,Yes,home-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CENTREPIECE BOWLS","Default Category/CATEGORIES/DINING/HOME ACCESSORIES",1,Yes,centrepiece-bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CENTER PIECES","THE YELLOW DOOR root/CATEGORIES",1,Yes,center-pieces,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOXES,"THE YELLOW DOOR root/CATEGORIES",1,Yes,boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOOK ENDS","THE YELLOW DOOR root/CATEGORIES",1,Yes,book-ends,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL ARTS","THE YELLOW DOOR root/CATEGORIES",1,Yes,wall-arts,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLES,"THE YELLOW DOOR root/CATEGORIES",1,Yes,tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GLASS HOLDERS","THE YELLOW DOOR root/CATEGORIES",1,Yes,glass-holders,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OIL BURNERS","THE YELLOW DOOR root/CATEGORIES",1,Yes,oil-burners,,,,,,Yes,"Products only",,No,,,"No layout updates",
FLATWARE,"Default Category/CATEGORIES/DINING",1,Yes,flatware,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUTLERY SETS","Default Category/CATEGORIES/DINING/FLATWARE",1,Yes,cutlery-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUTLERY,"THE YELLOW DOOR root/CATEGORIES",1,Yes,cutlery,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CAKE SERVERS","Default Category/CATEGORIES/DINING/SERVERWARE",1,Yes,cake-servers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CAKE SERVERS","THE YELLOW DOOR root/CATEGORIES",1,Yes,cake-servers,,,,,,Yes,"Products only",,No,,,"No layout updates",
DISPENCERS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,dispencers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ASH TRAYS","THE YELLOW DOOR root/CATEGORIES",1,Yes,ash-trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
LAMPS,"THE YELLOW DOOR root/CATEGORIES",1,Yes,lamps,,,,,,Yes,"Products only",,No,,,"No layout updates",
CENTERPIECES,"THE YELLOW DOOR root/CATEGORIES",1,Yes,centerpieces,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLE STAND","Default Category/CATEGORIES/DECOR AND FURNISHINGS/CANDLES & VASES",1,Yes,candle-stand,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CANDLE STANDS","THE YELLOW DOOR root/CATEGORIES",1,Yes,candle-stands,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GIFT SETS","Default Category/CATEGORIES/GIFTS & COLLECTIBLES",1,Yes,gift-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GIFT SETS","THE YELLOW DOOR root/CATEGORIES",1,Yes,gift-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
DECOR,"THE YELLOW DOOR root/CATEGORIES",1,Yes,decor,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE KRAFTORIUM root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
BENCHES,"THE KRAFTORIUM root/CATEGORIES",1,Yes,benches,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAR STOOLS","THE KRAFTORIUM root/CATEGORIES",1,Yes,bar-stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
TROLLEYS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,trolleys,,,,,,Yes,"Products only",,No,,,"No layout updates",
SOFAS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,sofas,,,,,,Yes,"Products only",,No,,,"No layout updates",
OTTOMANS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,ottomans,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR SETS","THE KRAFTORIUM root/CATEGORIES",1,Yes,outdoor-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","THE KRAFTORIUM root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CONSOLE TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,console-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"Default Category/CATEGORIES/FURNITURE/ENTRY WAY",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
ALMIRAHS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,almirahs,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKSHELVES,"THE KRAFTORIUM root/CATEGORIES",1,Yes,bookshelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
WARDROBES,"THE KRAFTORIUM root/CATEGORIES",1,Yes,wardrobes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SIDE BOARDS","THE KRAFTORIUM root/CATEGORIES",1,Yes,side-boards,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"ECO CORNER  root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"ECO CORNER  root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"FRIDGE MAGNETS","ECO CORNER  root/CATEGORIES",1,Yes,fridge-magnets,,,,,,Yes,"Products only",,No,,,"No layout updates",
APRONS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,aprons,,,,,,Yes,"Products only",,No,,,"No layout updates",
APRONS,"ECO CORNER  root/CATEGORIES",1,Yes,aprons,,,,,,Yes,"Products only",,No,,,"No layout updates",
MUGS,"ECO CORNER  root/CATEGORIES",1,Yes,mugs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WALL CLOCKS","ECO CORNER  root/CATEGORIES",1,Yes,wall-clocks,,,,,,Yes,"Products only",,No,,,"No layout updates",
LAMPS,"ECO CORNER  root/CATEGORIES",1,Yes,lamps,,,,,,Yes,"Products only",,No,,,"No layout updates",
"POST CARDS","IKTAARA root/CATEGORIES",1,Yes,post-cards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BOXES","IKTAARA root/CATEGORIES",1,Yes,storage-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
BLANKETS,"Default Category/CATEGORIES/DECOR AND FURNISHINGS",1,Yes,blankets,,,,,,Yes,"Products only",,No,,,"No layout updates",
BLANKETS,"IKTAARA root/CATEGORIES",1,Yes,blankets,,,,,,Yes,"Products only",,No,,,"No layout updates",
COASTERS,"IKTAARA root/CATEGORIES",1,Yes,coasters,,,,,,Yes,"Products only",,No,,,"No layout updates",
BAGS,"ECO CORNER  root/CATEGORIES",1,Yes,bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CUSHION COVERS","ECO CORNER  root/CATEGORIES",1,Yes,cushion-covers,,,,,,Yes,"Products only",,No,,,"No layout updates",
SHELFS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,shelfs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","THE KRAFTORIUM root/CATEGORIES",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"PEDESTAL STUDY DESK ","THE KRAFTORIUM root/CATEGORIES",1,Yes,pedestal-study-desk-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SIDE TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,side-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CENTER TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,center-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,accent-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BOOKCASES & SHELVES","Default Category/CATEGORIES/FURNITURE/ENTRY WAY",1,Yes,bookcases-&-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
RACKS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,racks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STUDY TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,study-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,dining-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEDSIDE TABLES","THE KRAFTORIUM root/CATEGORIES",1,Yes,bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING CHAIRS","THE KRAFTORIUM root/CATEGORIES",1,Yes,dining-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
SIDEBOARDS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,sideboards,,,,,,Yes,"Products only",,No,,,"No layout updates",
CHAIRS,"THE KRAFTORIUM root/CATEGORIES",1,Yes,chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOTTLES,"DECOR root/CATEGORIES",1,Yes,bottles,,,,,,Yes,"Products only",,No,,,"No layout updates",
PLANTERS,"DECOR root/CATEGORIES",1,Yes,planters,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN STORAGE","Default Category/CATEGORIES/DECOR AND FURNISHINGS",1,Yes,kitchen-storage,,,,,,Yes,"Products only",,No,,,"No layout updates",
"JARS & CONTAINERS","Default Category/CATEGORIES/DECOR AND FURNISHINGS/KITCHEN STORAGE",1,Yes,jars-&-containers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BABY PRODUCTS","DECOR root/CATEGORIES",1,Yes,baby-products,,,,,,Yes,"Products only",,No,,,"No layout updates",
FURNITURE,"MODE root/CATEGORIES",1,Yes,furniture,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS CLASSIC","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-classic,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS DENIM","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-denim,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS FOOTBALL","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-football,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS GAMER","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-gamer,,,,,,Yes,"Products only",,No,,,"No layout updates",
"JUTE BEAN BAGS ","STYLE HOMEZ  root/CATEGORIES",1,Yes,jute-bean-bags-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MODERN ROCKER BEAN BAGS ","STYLE HOMEZ  root/CATEGORIES",1,Yes,modern-rocker-bean-bags-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEAN BAGS ","STYLE HOMEZ  root/CATEGORIES",1,Yes,bean-bags-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KIDS BEAN BAGS ","STYLE HOMEZ  root/CATEGORIES",1,Yes,kids-bean-bags-,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"WOOD DEKOR root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR CHAIRS","WOOD DEKOR root/CATEGORIES",1,Yes,outdoor-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"OUTDOOR CHAIR & STOOL SET","WOOD DEKOR root/CATEGORIES",1,Yes,outdoor-chair-&-stool-set,,,,,,Yes,"Products only",,No,,,"No layout updates",
SOFAS,"WOOD DEKOR root/CATEGORIES",1,Yes,sofas,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT TABLES","WOOD DEKOR root/CATEGORIES",1,Yes,accent-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
SIDEBOARDS,"WOOD DEKOR root/CATEGORIES",1,Yes,sideboards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","WOOD DEKOR root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKCASES,"WOOD DEKOR root/CATEGORIES",1,Yes,bookcases,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STUDY DESKS","WOOD DEKOR root/CATEGORIES",1,Yes,study-desks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TV UNITS","WOOD DEKOR root/CATEGORIES",1,Yes,tv-units,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MIRROR FRAMES","WOOD DEKOR root/CATEGORIES",1,Yes,mirror-frames,,,,,,Yes,"Products only",,No,,,"No layout updates",
BENCHES,"WOOD DEKOR root/CATEGORIES",1,Yes,benches,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"WOOD DEKOR root/CATEGORIES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
OTTOMANS,"WOOD DEKOR root/CATEGORIES",1,Yes,ottomans,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","WOOD DEKOR root/CATEGORIES",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING CHAIRS","WOOD DEKOR root/CATEGORIES",1,Yes,dining-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEDSIDE TABLES","WOOD DEKOR root/CATEGORIES",1,Yes,bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DOOR STOPPERS","WHY SO SERIOUS ? root/CATEGORIES",1,Yes,door-stoppers,,,,,,Yes,"Products only",,No,,,"No layout updates",
SUNGLASSES,"Default Category/CATEGORIES/FASHION",1,Yes,sunglasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
SUNGLASSES,"WHY SO SERIOUS ? root/CATEGORIES",1,Yes,sunglasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"KITCHEN KRAFT root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN CRAFT","KITCHEN KRAFT root/CATEGORIES",1,Yes,kitchen-craft,,,,,,Yes,"Products only",,No,,,"No layout updates",
BAKEWARE,"Default Category/CATEGORIES/DINING",1,Yes,bakeware,,,,,,Yes,"Products only",,No,,,"No layout updates",
MOULDS,"Default Category/CATEGORIES/DINING/BAKEWARE",1,Yes,moulds,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAKING ACCESSORIES","Default Category/CATEGORIES/DINING/BAKEWARE",1,Yes,baking-accessories,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"MASTER KITCHEN root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
LEXINGTON,"MASTER KITCHEN root/CATEGORIES",1,Yes,lexington,,,,,,Yes,"Products only",,No,,,"No layout updates",
"MIXING BOWLS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,mixing-bowls,,,,,,Yes,"Products only",,No,,,"No layout updates",
MASTERKITCHEN,"MASTER KITCHEN root/CATEGORIES",1,Yes,masterkitchen,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BAKING SET","Default Category/CATEGORIES/DINING/BAKEWARE",1,Yes,baking-set,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CAKE STANDS","Default Category/CATEGORIES/DINING/BAKEWARE",1,Yes,cake-stands,,,,,,Yes,"Products only",,No,,,"No layout updates",
"FORK & SPOONS","Default Category/CATEGORIES/DINING/FLATWARE",1,Yes,fork-&-spoons,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"CADIE root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN CLEANERS","CADIE root/CATEGORIES",1,Yes,kitchen-cleaners,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN BAGS","CADIE root/CATEGORIES",1,Yes,kitchen-bags,,,,,,Yes,"Products only",,No,,,"No layout updates",
"KITCHEN GADGETS","CADIE root/CATEGORIES",1,Yes,kitchen-gadgets,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"PANAMA HOUZZ root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING SETS","PANAMA HOUZZ root/CATEGORIES",1,Yes,dining-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BOXES","PANAMA HOUZZ root/CATEGORIES",1,Yes,storage-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","PANAMA HOUZZ root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
MIRRORS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,mirrors,,,,,,Yes,"Products only",,No,,,"No layout updates",
"TV UNITS","PANAMA HOUZZ root/CATEGORIES",1,Yes,tv-units,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","PANAMA HOUZZ root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
TABLES,"PANAMA HOUZZ root/CATEGORIES",1,Yes,tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
SIDEBOARDS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,sideboards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CONSOLE TABLES","PANAMA HOUZZ root/CATEGORIES",1,Yes,console-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
ALMIRAHSS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,almirahss,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING CHAIRS","PANAMA HOUZZ root/CATEGORIES",1,Yes,dining-chairs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING TABLES","PANAMA HOUZZ root/CATEGORIES",1,Yes,dining-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
BOOKCASES,"PANAMA HOUZZ root/CATEGORIES",1,Yes,bookcases,,,,,,Yes,"Products only",,No,,,"No layout updates",
DESKS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,desks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY UNITS","PANAMA HOUZZ root/CATEGORIES",1,Yes,display-units,,,,,,Yes,"Products only",,No,,,"No layout updates",
BEDSIDES,"PANAMA HOUZZ root/CATEGORIES",1,Yes,bedsides,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BED WITH BEDSIDE TABLES 1 DRAWER & MATTRESS ","WOOD DEKOR root/CATEGORIES",1,Yes,bed-with-bedside-tables-1-drawer-&-mattress-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BED WITH  MATTRESS ","WOOD DEKOR root/CATEGORIES",1,Yes,bed-with--mattress-,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","WOOD DEKOR root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CONSOLES,"WOOD DEKOR root/CATEGORIES",1,Yes,consoles,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING TABLES","WOOD DEKOR root/CATEGORIES",1,Yes,dining-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
WINERACKS,"WOOD DEKOR root/CATEGORIES",1,Yes,wineracks,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SOFA SETS","Default Category/CATEGORIES/FURNITURE/LIVING ROOM",1,Yes,sofa-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SOFA SETS","WOOD DEKOR root/CATEGORIES",1,Yes,sofa-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
TRAYS,"WOOD DEKOR root/CATEGORIES",1,Yes,trays,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"THE DOMESTIC DARLING root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"SILICON ZONE","THE DOMESTIC DARLING root/CATEGORIES",1,Yes,silicon-zone,,,,,,Yes,"Products only",,No,,,"No layout updates",
LUCANO,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,lucano,,,,,,Yes,"Products only",,No,,,"No layout updates",
BEWATER,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,bewater,,,,,,Yes,"Products only",,No,,,"No layout updates",
CUPBOARDS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,cupboards,,,,,,Yes,"Products only",,No,,,"No layout updates",
CLEANERS,"Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,cleaners,,,,,,Yes,"Products only",,No,,,"No layout updates",
E-CLOTH,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,e-cloth,,,,,,Yes,"Products only",,No,,,"No layout updates",
SPACERS,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,spacers,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BLANKET BOX","PANAMA HOUZZ root/CATEGORIES",1,Yes,blanket-box,,,,,,Yes,"Products only",,No,,,"No layout updates",
ALMIRAHS,"PANAMA HOUZZ root/CATEGORIES",1,Yes,almirahs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STOOL SETS","PANAMA HOUZZ root/CATEGORIES",1,Yes,stool-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DRESSING TABLES","PANAMA HOUZZ root/CATEGORIES",1,Yes,dressing-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"GIFTS & COLLECTIBLES","Default Category/CATEGORIES/FURNITURE",1,Yes,gifts-&-collectibles,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"Default Category/CATEGORIES/FURNITURE/GIFTS & COLLECTIBLES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
"FOOD GUARDS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,food-guards,,,,,,Yes,"Products only",,No,,,"No layout updates",
SILO,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,silo,,,,,,Yes,"Products only",,No,,,"No layout updates",
"WHISKEY GLASSES","Default Category/CATEGORIES/DINING/DRINKWARE",1,Yes,whiskey-glasses,,,,,,Yes,"Products only",,No,,,"No layout updates",
SHTOX,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,shtox,,,,,,Yes,"Products only",,No,,,"No layout updates",
REENBERG'S,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,reenberg's,,,,,,Yes,"Products only",,No,,,"No layout updates",
"IT WORKS","THE DOMESTIC DARLING root/CATEGORIES",1,Yes,it-works,,,,,,Yes,"Products only",,No,,,"No layout updates",
UNIKIA,"THE DOMESTIC DARLING root/CATEGORIES",1,Yes,unikia,,,,,,Yes,"Products only",,No,,,"No layout updates",
CATEGORIES,"PLUTO HOUZZ root",1,Yes,categories,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING TABLES","PLUTO HOUZZ root/CATEGORIES",1,Yes,dining-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DINING SETS","PLUTO HOUZZ root/CATEGORIES",1,Yes,dining-sets,,,,,,Yes,"Products only",,No,,,"No layout updates",
STOOLS,"PLUTO HOUZZ root/CATEGORIES",1,Yes,stools,,,,,,Yes,"Products only",,No,,,"No layout updates",
"ACCENT TABLES","PLUTO HOUZZ root/CATEGORIES",1,Yes,accent-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"BEDSIDE TABLES","PLUTO HOUZZ root/CATEGORIES",1,Yes,bedside-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHOPPING BOARDS","Default Category/CATEGORIES/DINING/KITCHEN ACCESSORIES",1,Yes,chopping-boards,,,,,,Yes,"Products only",,No,,,"No layout updates",
"COFFEE TABLES","PLUTO HOUZZ root/CATEGORIES",1,Yes,coffee-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CONSOLE TABLES","PLUTO HOUZZ root/CATEGORIES",1,Yes,console-tables,,,,,,Yes,"Products only",,No,,,"No layout updates",
"CHEST OF DRAWERS","PLUTO HOUZZ root/CATEGORIES",1,Yes,chest-of-drawers,,,,,,Yes,"Products only",,No,,,"No layout updates",
CABINETS,"PLUTO HOUZZ root/CATEGORIES",1,Yes,cabinets,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","Default Category/CATEGORIES/FURNITURE/ENTRY WAY",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
"DISPLAY SHELVES","PLUTO HOUZZ root/CATEGORIES",1,Yes,display-shelves,,,,,,Yes,"Products only",,No,,,"No layout updates",
ALMIRAHS,"Default Category/CATEGORIES/FURNITURE",1,Yes,almirahs,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BOXES","Default Category/CATEGORIES/FURNITURE/ALMIRAHS",1,Yes,storage-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
"STORAGE BOXES","PLUTO HOUZZ root/CATEGORIES",1,Yes,storage-boxes,,,,,,Yes,"Products only",,No,,,"No layout updates",
